Model,Combined_R2,Scaled_MSE,Scaled_RMSE,Scaled_MAE,D_MSE,D_RMSE,D_MAE,D_MedAE,D_MaxAE,D_p95AE,D_p99AE,D_R2,D_AdjR2,D_ExpVar,D_MAPE,D_sMAPE,D_MSLE,D_RMSLE,D_Pearson,D_Spearman,D_MBE,D_NRMSE_range,D_NRMSE_mean,D_NRMSE_std,D_CVRMSE,P_MSE,P_RMSE,P_MAE,P_MedAE,P_MaxAE,P_p95AE,P_p99AE,P_R2,P_AdjR2,P_ExpVar,P_MAPE,P_sMAPE,P_MSLE,P_RMSLE,P_Pearson,P_Spearman,P_MBE,P_NRMSE_range,P_NRMSE_mean,P_NRMSE_std,P_CVRMSE,P_cR2,P_cMAE_deg,P_cRMSE_deg,P_cMedAE_deg,P_cMaxAE_deg,P_cp95AE_deg,E_MSE,E_RMSE,E_MAE,E_MedAE,E_MaxAE,E_p95AE,E_p99AE,E_R2,E_AdjR2,E_ExpVar,E_MAPE,E_sMAPE,E_MSLE,E_RMSLE,E_Pearson,E_Spearman,E_MBE,E_NRMSE_range,E_NRMSE_mean,E_NRMSE_std,E_CVRMSE,Train_Time(s),Best_Epoch,Best_Val_Loss,Final_Train_Loss,Train_Val_Gap,GPU_Mem_MB,Inference_Time(s),Throughput_samples_s,Params,ModelSize_MB,Epochs
CNN1D_Small,0.5476463629014404,0.6868986487388611,0.8287934898024122,0.6724105477333069,0.006962499269897235,0.0834415919664602,0.061072118926947756,0.04394319280982019,0.4329856932163238,0.1763391494750976,0.2538873970508575,0.7700952509670888,0.7699592505239974,0.770137195592488,70.96344532443797,35.762009928520364,0.004591687760906293,0.06776199348385711,0.8776247408516271,0.8510872546854061,-0.0011270593083971777,0.17034015288797408,0.28615242168157173,0.4794838360496746,28.61524216815717,19686.042226676444,140.30695715707202,109.93398389225783,88.22520446777344,358.52736234664917,284.9588346481323,332.492750632763,-0.8655434082972364,-0.8666469728438664,-0.8649692024847222,401.2388989066041,68.95740082667835,1.6794627449742565,1.2959408724838708,0.0772303510523491,0.07688226451180924,2.461559392827425,0.3899148370249846,0.749801139954572,1.365848969797626,74.9801139954572,0.00830028434218022,81.27165909280328,96.78639004980401,76.05336225032806,179.99609375,169.43061447143555,0.023143748319851498,0.15213069486415784,0.0763558855701053,0.031612385064363445,1.4978067874908447,0.2927207410335537,0.7246284210681908,0.8645435533950523,0.8639805314898483,0.8666402181105093,19.967284455292468,19.99522059856453,0.007166005153835816,0.08465226018149673,0.9310428258654517,0.8330643848292107,-0.018926987829849373,0.08805595065734496,0.3826500807171182,0.3680440824207715,38.26500807171182,302.6045935153961,934,1.0267313718795776,1.2838863755952905,0.25770104174859343,127.1796875,0.08321831226348878,49364.134987418445,17686,0.07384490966796875,1000
CNN1D_Medium,0.6181521185604789,0.5998318195343018,0.7744881016092512,0.6097924709320068,0.005943779473798753,0.07709591087599103,0.05587555708744265,0.039708826690912254,0.4036138355731964,0.1664056312292815,0.23817776888608938,0.8037338209658669,0.8036177194611143,0.8037770438003032,64.01582145906106,34.24076921585837,0.003937676760545746,0.06275091043599086,0.8965587185045194,0.8693356291028848,0.001144103282972702,0.15738589037146639,0.26439070826667677,0.4430193890047399,26.439070826667677,18870.085871358995,137.3684311308788,102.57913236409097,73.35852813720702,359.3945428133011,290.1529235839844,336.6052102327347,-0.7882194859672329,-0.7892773094504759,-0.7879556674169537,391.9198373001574,65.53584667891468,1.6623803051636152,1.2893332793206012,0.12493862825048938,0.12531915740380692,-1.6685114507119698,0.38174863543517945,0.7340976409344965,1.3372432411372406,73.40976409344965,0.15013808676503348,72.46168277065048,89.59801346972166,63.5817756652832,179.9954833984375,165.92364883422852,0.016985891579026847,0.13032993354953745,0.0687788173315109,0.027560666203498854,1.3934366703033447,0.2667040199041364,0.5817849385738355,0.9005844479505365,0.9001712292745363,0.9007723905062225,18.331647062457616,18.177310165336195,0.005200638447318334,0.07211545220906775,0.9492461183629193,0.871058846499539,-0.005666691549630135,0.07543728245020297,0.3278152356900643,0.3153023184968095,32.78152356900643,318.48635601997375,883,0.8738174438476562,0.9958250147597114,0.12000809538556323,263.38671875,0.08340964317321778,49250.90006042669,50838,0.20315170288085938,1000
CNN1D_Large,0.5976875324116739,0.6178460121154785,0.7860318136789874,0.6237146854400635,0.006068778879772114,0.07790236761339231,0.05632460943722079,0.038934558629989596,0.3978765308856964,0.1670442931354046,0.24146560952067384,0.7996062863054586,0.7994877431523927,0.799778595496051,62.81767381780819,34.156163711623456,0.004015023554165104,0.06336421351334762,0.894323911877599,0.8678835033737006,-0.0022843509761825884,0.15903221519232658,0.26715634999222715,0.4476535643715366,26.71563499922272,19046.113991693772,138.00765917764772,104.48098296002652,77.20398712158205,358.8945428133011,291.1188259124756,333.4974686145783,-0.8049007515961615,-0.8059684429030423,-0.8043529751410723,388.63255282665546,66.0021555630872,1.6680047652548484,1.291512588113197,0.10647625398858064,0.10824935336942083,2.404242153344388,0.3835250583918734,0.7375136790830661,1.3434659473154358,73.7513679083066,0.11052745609406678,74.91390638827494,91.6622410039336,66.56475067138672,179.9981689453125,167.85681629180905,0.02000248188339165,0.1414301307479833,0.07368278120823038,0.027690708637237493,1.4687540531158447,0.290013089776039,0.6351727712154385,0.8829288548354963,0.8824422510536389,0.8829409734832884,19.36350886245288,18.488623743793074,0.006180593063742614,0.07861674798503569,0.9397302064103605,0.8682330903817734,-0.001438944658560121,0.0818622739199779,0.35573525115935506,0.3421566091200106,35.5735251159355,177.14054799079895,497,0.904474139213562,1.065928761767305,0.16673066025145378,509.13525390625,0.08333830833435059,49293.0572038832,160150,0.6218252182006836,500
CNN1D_XL,0.6261073489618075,0.5827811360359192,0.7634010322470878,0.5981633067131042,0.005698727753581436,0.0754899182247632,0.054038504026141,0.037222407758235945,0.4022710621356964,0.16358034964650875,0.23683631122112297,0.8118255351697345,0.8117142203286839,0.8119392300931045,58.322041934715806,33.37593384318789,0.0037793689897714423,0.061476572690509046,0.9013380353278225,0.8746489162017915,-0.0018555777092872164,0.1541073691052725,0.2588831589076428,0.43379080768299527,25.88831589076428,18271.35819192141,135.17158796108527,100.29790425214526,69.69155883789062,357.35137939453125,289.7854416370392,335.49364712238315,-0.7314811907386312,-0.7325054506120585,-0.731400199958882,385.2499128186054,63.93724734944966,1.6087405525197676,1.268361365116333,0.14803348257791188,0.14725381382367086,0.924473181142544,0.37564358003467946,0.7223576991212862,1.315857587559775,72.23576991212862,0.17538513097646347,71.18113202179447,88.2571254290277,61.567405700683594,179.99506378173828,165.1772804260254,0.018604436054765597,0.13639807936611717,0.07435738479676851,0.028844721615314442,1.3941690921783447,0.29510642588138575,0.5430225396156311,0.8911113807392247,0.8906587874562337,0.8918551901488682,19.919872728563757,18.5886859213609,0.005684975146248544,0.07539877416940241,0.9453603511793434,0.8743273431129983,0.01127321639723041,0.07894963312396702,0.34307827309741223,0.32998275600518184,34.30782730974122,125.48352003097534,286,0.84097820520401,0.9631891822168449,0.11791426670587946,1061.04638671875,0.16834793090820313,24401.844310400305,587670,2.2584476470947266,300
CNN1D_XXL,0.6019148399759466,0.6187829375267029,0.7866275723153257,0.6264010071754456,0.006032729521967886,0.07767064775040752,0.056227382203562236,0.0393269807100296,0.3848594725131988,0.1671507377177477,0.24392912313342116,0.8007966517529082,0.800678812762018,0.8012648173507959,61.887500847491886,33.99249799643607,0.003980503074114214,0.06309122818676312,0.8951340049926748,0.8684230233842076,-0.0037653760751741416,0.15855917535742176,0.2663616959308393,0.4463220230361614,26.636169593083928,19039.975365249258,137.9854172195354,104.58755407124262,77.44505691528322,359.29608076810837,289.160569190979,333.5231159210206,-0.8043190260279798,-0.8053863732143698,-0.8040914912054178,381.74623202501846,66.80093634397875,1.6631541509787235,1.2896333397437907,0.11243460739377868,0.1134277994175746,-1.5495316901001055,0.3834632477044478,0.7373948179382921,1.3432494280765503,73.73948179382921,0.1148777326895658,74.92338269615968,91.43781313121723,67.02952194213867,179.99708366394043,167.20975494384766,0.018782340604150596,0.1370486796877321,0.07312240249258779,0.02914030104875559,1.4202921390533447,0.28732527792453766,0.5947348910570139,0.890070135485366,0.8896132142881169,0.8901499604477259,20.05228753411874,18.708016611041707,0.005816865590198878,0.07626837870440722,0.9436390626086508,0.8691785031890674,0.0036930600616504445,0.07932621215602187,0.3447147098848918,0.33155672895393645,34.47147098848918,128.12647771835327,288,0.906110942363739,1.0671596152953895,0.15878235706253707,998.1171875,0.16840651035308837,24393.356238942244,563094,2.162297248840332,300
SimpleRNN_Small,0.7534296684229004,0.40673863887786865,0.637760643876579,0.4623889923095703,0.004021310063791407,0.06341380026296647,0.04464164853670166,0.030385956168174744,0.3922683596611023,0.13481863774359232,0.207783479895443,0.8672145956270773,0.8671360462543185,0.867276129166499,57.93886396795479,29.27981065245308,0.0027336933216052565,0.05228473315993165,0.9320664972931391,0.9018729876215699,0.001365100288337978,0.12945482195909025,0.21746963457472424,0.3643973166379285,21.746963457472425,12933.874933446312,113.72719522368567,72.1990397657268,31.948726654052734,359.3945428133011,281.8743715286255,340.15874171257025,-0.2256757781985732,-0.22640082824483176,-0.22555838520114402,355.90005248979423,47.95789443357712,1.2590328193029678,1.1220663168026068,0.3801376004028812,0.38625155632047725,1.1130063000183974,0.3160493370354365,0.6077587480362344,1.1071024244389376,60.77587480362344,0.4612702381431224,50.40729452272659,71.33615244717252,29.342437744140625,179.99319458007807,157.9432716369629,0.011651768010019383,0.10794335556216224,0.06262472655965122,0.029144290834665354,1.0286905765533447,0.23330273628234843,0.3956768321990961,0.9318041714985019,0.9315207169546081,0.9326250022840176,18.461998595885227,17.600728354900916,0.003533031210282367,0.05943930694651786,0.967518873994754,0.8611842222880914,-0.011842511845489586,0.06247953313864342,0.27150690237509306,0.2611433102752167,27.150690237509306,386.99781227111816,992,0.5094034075737,0.46474073854249226,-0.046992783781862446,195.19580078125,0.1695812702178955,24224.373332748466,16470,0.06638336181640625,1000
SimpleRNN_Medium,0.7795571413377868,0.34806737303733826,0.5899723493837132,0.4146205484867096,0.0034660999851352475,0.05887359327521336,0.04024268519420927,0.024969577789306585,0.4022558629512787,0.12629283592104912,0.1980713501572609,0.8855478734984115,0.8854801691992074,0.8857101897609544,56.46508168096308,27.433700992853527,0.0023970645013255297,0.048959825380872526,0.9428552909241624,0.9157591593624298,0.002217122182933551,0.12018630808955888,0.20189956701173523,0.3383077393462771,20.18995670117352,11737.438972982149,108.33946175324182,64.44271153888302,21.838523864746094,359.35137939453125,272.7256410121918,343.1271475374699,-0.11229579080480878,-0.11295377077709912,-0.11227169546127658,304.79502560107676,43.16802133226429,1.1397337811986041,1.0675831495478956,0.4433940371860568,0.4467984917145859,0.504246727054447,0.3010767564832804,0.5789666711516379,1.0546543466012022,57.89666711516379,0.5298919027562818,44.17384140549746,66.63817018018538,20.59258270263672,179.99089527130127,155.93144989013672,0.013116447889592217,0.11452706182205243,0.06573756200106345,0.03115721419453625,0.9154093265533447,0.24913620948791476,0.4566195929050446,0.9232316477586666,0.9229125616980058,0.9257890607046557,18.636349425581546,17.912018240255566,0.003737116949415845,0.061131963402264816,0.9684657498321108,0.8660112083953463,-0.02090342445598283,0.06629029936225797,0.28806671454195587,0.2770710238212097,28.806671454195588,385.9914083480835,989,0.40538451075553894,0.4427780699296748,0.03953229866212421,405.6767578125,0.16688027381896972,24616.450500652478,68054,0.2642345428466797,1000
SimpleRNN_Large,0.7882395977282775,0.3364168107509613,0.5800144918456446,0.4019891917705536,0.003387023073194092,0.058198136337808036,0.039448406143117336,0.024104993790388114,0.3911460936069488,0.12408343958668405,0.19931454807519916,0.8881590274661729,0.8880928677983786,0.8882847165201171,54.45839565963514,26.854259291888305,0.002339419177317508,0.048367542601599145,0.9441108067213932,0.9182262957793432,0.001951000311782845,0.11880741016497094,0.19958317258750322,0.3344263334933824,19.95831725875032,11704.011075863958,108.18507787982573,63.32730503735105,19.7490997314453,359.22637939453125,276.2736463546753,342.5968468904495,-0.10912800357749242,-0.10978410964126928,-0.10903326403801494,292.4084492696785,42.45007776763279,1.1578913996235511,1.0760536230242204,0.44973244290013836,0.4525578144208423,0.9998668305729246,0.3006477217150691,0.5781416428948538,1.0531514627903682,57.814164289485376,0.5460456242392537,42.72743402787293,65.48326131502489,18.63275146484372,179.98321533203125,153.6607437133789,0.011872179299665098,0.10895953055912594,0.06190614981491557,0.0268482193350792,0.9108325242996216,0.23408108502626412,0.41345479130744917,0.9305141414794054,0.9302253249525472,0.9320284794757089,17.30264878642522,16.569814713852324,0.0034137122641554538,0.05842698232970323,0.9700885390697236,0.886627571510824,-0.01608527237467806,0.06306771329171354,0.27406285891600074,0.2636017043203526,27.406285891600074,195.2077865600586,495,0.3842976689338684,0.4044554743289643,0.021792588860414186,764.73291015625,0.16737442016601561,24543.77434691245,228310,0.8756065368652344,500
SimpleRNN_XL,0.7581447192161862,0.38261887431144714,0.6185619405616928,0.4474095404148102,0.0037686354691250155,0.061389212970399086,0.042756159156563486,0.02751633524894711,0.3982033729553222,0.13010041229426864,0.20201937360689048,0.8755580204551314,0.8754844066458105,0.8755800176349169,57.31409496356687,28.238209901951546,0.002569160029138756,0.05068688221955219,0.9372775482282676,0.9091396727951564,0.0008161915839936479,0.12532176911549636,0.21052656765784705,0.3527633477912191,21.052656765784707,13083.165603456055,114.38166637820964,71.11993123333042,29.399673461914062,358.97637939453125,282.5361490249634,340.8223852396013,-0.23982327530083736,-0.2405566943167785,-0.23915060414911404,297.4921689002867,46.882414346030465,1.217502495009953,1.1034049551320462,0.3865330374405576,0.3876831791245547,2.6642681201568847,0.317868120784471,0.6112562454353128,1.1134735180060806,61.12562454353128,0.488024423807198,48.21148884653245,69.54226300753226,27.576316833496094,179.9917449951172,156.8553466796875,0.01523165238899558,0.12341658068912613,0.07083778369613174,0.03258693963289257,1.1136515140533447,0.26695110797882077,0.47790198445320087,0.910851713386229,0.9104811703856338,0.9125683221738837,20.2538561302928,19.678542165636337,0.004488388391067632,0.06699543559876024,0.9588915874625901,0.8706606196031225,-0.017125871272788456,0.07143571091398684,0.31042627265124784,0.2985771032979104,31.042627265124782,118.96700668334961,300,0.46917012333869934,0.49755959029253416,0.02838946695383482,869.95458984375,0.16650710105895997,24671.62045266383,359894,1.3785533905029297,300
SimpleRNN_XXL,0.8035447479580374,0.31655755639076233,0.5626344784944861,0.38686704635620117,0.0030884468765116644,0.05557379667173788,0.03731846305314855,0.022637061774730696,0.3747335076332092,0.11844735452905306,0.19396505057811744,0.8980181431234286,0.8979578156278861,0.8981049784936049,52.27750276639267,25.991300068077788,0.002141632195882538,0.04627777215772749,0.9492729404033978,0.9233887843357885,0.001621649304482874,0.11345000494997874,0.19058333050559717,0.3193459830287073,19.058333050559717,10937.282102168183,104.58146156068094,59.30953445597563,16.76221537590027,359.7265930175781,272.0735697746277,343.6114498615265,-0.03646910310584861,-0.03708222770577896,-0.03642613349436963,309.53386429385876,39.99066098861713,1.099068537047934,1.0483646965860374,0.4889022366534116,0.4908829639272729,0.6733753901741413,0.2906332256540725,0.5588838977423535,1.0180712662215001,55.88838977423535,0.5869519827844589,39.76612763335424,62.46323435449435,15.970169067382784,179.954833984375,150.82452774047852,0.012700842138147638,0.11269801301774418,0.06638620041597348,0.0325783863663673,0.9010668992996216,0.24043164849281287,0.4315255677700032,0.9256641179662247,0.9253551424174291,0.9272056704786966,19.980552629342657,19.338373758515843,0.003809666084166372,0.06172249253040882,0.9666312543302472,0.8636281864327613,-0.01622916483560605,0.06523161339881149,0.2834661592547468,0.2726460746714965,28.346615925474676,123.54560422897339,292,0.354608952999115,0.38441024305228466,0.034161196646852465,1042.12548828125,0.16691832542419432,24610.83880131329,1369046,5.228183746337891,300
GRU_Small,0.7587235761403622,0.38493168354034424,0.6204286288851799,0.4447340667247772,0.0038246847659622538,0.06184403581560839,0.04298453105472123,0.02817340195178987,0.3823018670082092,0.1332416124641895,0.20492843184620152,0.8737072483367702,0.8736325397008777,0.873766340637889,55.1870666962313,28.33737912805977,0.0026003748437466523,0.050993870648801044,0.9353837943928858,0.9093442194456894,0.0013377472326509053,0.1262502580280885,0.2120863252742293,0.35537691492727813,21.20863252742293,13483.803865352376,116.11978240313911,73.11929536029274,30.810184478759766,358.97637939453125,284.5879611968994,340.46613111495975,-0.27778967098292817,-0.2785455490679276,-0.2776976335147545,302.17985556787056,48.511271331069004,1.2845005446052107,1.1333580831340158,0.3651220687694819,0.3680278240432621,-0.9855050598221303,0.32269836755428866,0.6205447468986184,1.1303935911809337,62.05447468986184,0.4703171529985175,49.56258850925641,70.73464072842455,28.212448120117188,179.98850631713867,157.16925811767578,0.01159330816556671,0.10767222559957934,0.06204788652978685,0.030332643538713393,0.9884692430496216,0.23036674857139527,0.4154652762413022,0.932146327085799,0.9318642947044931,0.9331376129809617,19.733596188033705,18.833936359997676,0.003566806555774247,0.059722747389702756,0.9678693579722433,0.8667895205068523,-0.013014169924048191,0.06232259829634716,0.27082493676545843,0.2604873757290378,27.082493676545845,327.0540220737457,1000,0.47646138072013855,0.4227289921761996,-0.05373238854393897,279.9345703125,0.08358907699584961,49145.17718868904,29014,0.11415481567382812,1000
GRU_Medium,0.8008587949652939,0.3105241358280182,0.5572469253643471,0.3781583309173584,0.003094345967114422,0.05562684574119246,0.03708282212898682,0.021825209259986905,0.3960302770137787,0.12045538984239104,0.1905384138226511,0.8978233525903203,0.8977629098661932,0.8979546241280497,52.63755190515269,25.772796049142876,0.0021455433134322287,0.04632000986001869,0.9491180485565198,0.9234764180087635,0.0019938564908041118,0.11355830090153597,0.19076525560235807,0.31965082106836473,19.076525560235808,10854.07092491192,104.18287251228928,58.95170621909248,16.53459358215332,359.35137939453125,269.4316864013672,344.35619831085205,-0.028583614421042514,-0.029192074350235853,-0.02850880630217656,295.2043832009187,40.00594332761298,1.084035869075556,1.0411704322902933,0.4893770404196888,0.4925161972917796,-0.8884866235966602,0.28952554156632204,0.556753835706136,1.0141911133613044,55.675383570613604,0.587730612013479,39.619011168350156,62.40433243489338,15.770492553710952,179.98011016845703,151.0490689277649,0.014177340902432325,0.1190686394582231,0.06947410545296452,0.031567987054586404,0.9245043992996216,0.26179939508438105,0.48138707637786854,0.9170224202920823,0.9166775257064992,0.9197842706129689,20.006327928557813,19.722316955873637,0.00406593717271657,0.06376470162022692,0.9650661219931349,0.8837511674700363,-0.021722863772893054,0.06891904523497117,0.29949001771305844,0.288058292204751,29.94900177130584,211.76200079917908,908,0.3443242311477661,0.3748169779975248,0.02945588602257565,647.7255859375,0.0849233627319336,48373.02560624198,175574,0.6742877960205078,1000
GRU_Large,0.8075506486926131,0.2989569902420044,0.5467695952062481,0.3672584593296051,0.00292442039161067,0.054077910385023846,0.03586101290873643,0.021035946905612952,0.3909033238887787,0.11689507309347397,0.18673760294914246,0.903434368875718,0.903377245355323,0.9035467488601354,51.484387443798596,25.254782759370027,0.00203589644944361,0.04512090922669456,0.9521616769239466,0.9278765621831996,0.0018448161585304704,0.1103962580981172,0.18545337704455184,0.3107501104171678,18.545337704455182,10736.376630044813,103.61648821517169,57.70536087973994,14.4256591796875,358.85137939453125,270.506386756897,344.9965347051621,-0.01743034077388983,-0.018032202970046818,-0.01723724161861062,296.1729909257547,38.797171478666506,1.036107637959178,1.0178937262598577,0.49789493655942874,0.5004124810136084,1.4274690925617952,0.2879515523260245,0.5537270749507466,1.0086775207041594,55.37270749507466,0.5918548116365672,38.591379897151285,62.0914122589662,13.726973056793213,179.98841881752014,151.01063537597656,0.012410615474830144,0.11140294194872119,0.06295352554748591,0.0283628702163697,0.9049731492996216,0.2409331500530241,0.4387538802623742,0.9273627655655541,0.9270608504102031,0.9288305909768313,18.369431969387776,17.39131476895737,0.003565595033172194,0.05971260363752525,0.9691015638725159,0.8765245994085512,-0.015836317876595053,0.06448200324121987,0.28020870322630653,0.2695129578228956,28.020870322630653,110.10755228996277,488,0.3211571276187897,0.34692337557212255,0.02854539403510098,794.13671875,0.08386595249176025,48982.929042672076,639958,2.4458160400390625,500
GRU_XL,0.7611808332348508,0.36888018250465393,0.6073550711936585,0.4364244043827057,0.0035966440188600836,0.05997202696974718,0.04150412769354429,0.026799954473972307,0.4059179723262787,0.12735971994698045,0.19768054932355883,0.8812372528221531,0.8811669985698731,0.8812724209181612,56.41085183528267,27.71127385812949,0.0024625310933895556,0.04962389639467618,0.9404814034413558,0.9129272340160388,0.0010320079391896372,0.12242868337333106,0.2056665069075348,0.3446197138555003,20.56665069075348,12936.632535706412,113.73931833674058,69.81530660637254,27.30188751220703,359.63697427511215,284.25506591796875,343.7834975004196,-0.2259371017627414,-0.2266623063952824,-0.22593708292798742,351.56001874052095,46.38959158693633,1.2470943611940515,1.1167337915519757,0.3972431664497097,0.39839772726432754,-0.014097967436791028,0.3160830273224103,0.6078235340181455,1.1072204395524594,60.78235340181454,0.5088773417989199,46.76674254916091,68.1113021099305,25.038619995117188,179.9950408935547,154.4750709533692,0.018208640522371373,0.13493939573887,0.08031051059932735,0.03912193700671195,1.0706827640533447,0.29621582925319656,0.5002209180593482,0.8934279050834791,0.8929849403857821,0.8945742919749962,24.094816362738303,22.400594832871228,0.005543812024450422,0.0744567795734574,0.9510902186515411,0.8539087372463543,-0.013995312985863434,0.07810532110908898,0.3394092869785671,0.3264538174329117,33.940928697856705,69.9226598739624,300,0.44419118762016296,0.4603037345570472,0.016112546936884242,1058.31494140625,0.08487775325775146,48399.019087193345,1034710,3.951608657836914,300
GRU_XXL,0.813946043694702,0.29641175270080566,0.5444370971019569,0.36810293793678284,0.0029000490553358614,0.05385210353677804,0.03577549365037032,0.02120885252952573,0.3860205113887787,0.11563567630946638,0.19058806002140052,0.9042391209816294,0.9041824735133536,0.9042601701911873,50.19405089962835,25.12063494813235,0.0020120312362239693,0.04485567117125737,0.9525840411807727,0.9283784952748306,0.0007984109894856182,0.10993528926774297,0.1846790009218648,0.30945254728046845,18.467900092186476,10586.769542079266,102.89202856431234,57.06677924164934,14.48162841796875,359.1445428133011,271.40394592285156,343.4915375232697,-0.0032528583944979594,-0.0038463338831438154,-0.003161385390954896,289.4562734609706,38.63850375572895,1.0522353830187299,1.0257852519015518,0.49927316468742233,0.5025293169641065,0.982478366972224,0.2859382696462514,0.5498555586476931,1.0016251087080923,54.98555586476931,0.6063303089782828,37.98855214031295,60.980388532692764,13.896870613098145,179.9715118408203,148.82664281129837,0.011743257133544557,0.10836630995629849,0.06224322771633582,0.029592398554086692,0.8971606492996216,0.2280646562576293,0.4479796886444078,0.9312687011241939,0.9309830209088177,0.9321572023493455,19.02987612130378,18.042235662465863,0.0034832120419520892,0.05901874314107417,0.9690685067331473,0.8686914152533591,-0.012321001915360874,0.06272434666094821,0.2725707477299073,0.26216654797247896,27.25707477299073,84.54252004623413,300,0.32248198986053467,0.34758784084185257,0.0251058509813179,2115.5703125,0.08697469234466552,47232.13028130888,4029398,15.376007080078125,300
LSTM_Small,0.7795711361402494,0.3585696518421173,0.5988068568763365,0.41852739453315735,0.003486055497949072,0.05904282765881959,0.04001790133590807,0.02462199330329895,0.3954199254512787,0.1272735381498933,0.2020928516983986,0.8848889338005473,0.8848208397047372,0.8849478193036574,51.91955023849708,27.020618936044045,0.0023741571136571757,0.048725323125220786,0.9412667454069042,0.9158847507091268,0.0013354044069614978,0.12053178820442742,0.2024799349980049,0.3392802178133183,20.24799349980049,12118.904050240757,110.08589396576092,66.81526885204103,25.335884094238285,359.63697427511215,278.05282402038574,341.5688056707383,-0.14844524391382707,-0.1491246081405142,-0.14836021487337114,270.24799697015646,44.49847833367897,1.155520068323503,1.0749511934611278,0.42446018151719356,0.42757905142004576,0.9472402981099645,0.30593011404528103,0.5882996143665226,1.0716553755353568,58.829961436652255,0.5122962376756393,45.9484646872768,67.87381344027779,23.638885498046875,179.9972915649414,155.28133964538574,0.00999033860617766,0.0999516813574322,0.05974730187727768,0.031019628047943115,0.9401293992996216,0.21282526552677156,0.3478382253646845,0.9415282369445619,0.9412852002766053,0.9422608042181617,19.27720120523183,18.71850188516957,0.0031356495326527512,0.05599687073982573,0.9722683911533726,0.8517496539985423,-0.01118769881632013,0.05785381003871508,0.2514056678265001,0.24180935270464238,25.14056678265001,211.84508991241455,998,0.4268631339073181,0.364959887857979,-0.057664125898365504,297.05224609375,0.0884272575378418,46456.26376281105,35286,0.1380939483642578,1000
LSTM_Medium,0.8073748536252457,0.2909761667251587,0.5394220673323985,0.3538133502006531,0.002823739988845366,0.05313887455380821,0.034495674180508695,0.019215285778045682,0.3850662112236023,0.1146008162759245,0.18581415116786978,0.9067588794908022,0.9067037225888377,0.9068948463771135,50.71659941886178,24.810100929883898,0.0019817456776660873,0.04451680219497002,0.9537008293644302,0.9305444834425741,0.0020292015539088463,0.1084792823635117,0.1822330720286057,0.3053540903757435,18.22330720286057,10416.885861154838,102.06314643961765,56.17155086548266,13.273958206176747,359.35137939453125,268.20666217803955,344.6581322908402,0.012846130801835942,0.012262178690472303,0.01311676545265339,261.7354900918039,38.179235304684845,1.0132668188045049,1.0066115530851536,0.5127097241276999,0.5149675711646061,-1.6899280990492698,0.2836347955697561,0.5454260080781637,0.9935561731468251,54.54260080781636,0.5984638706504244,37.77162969465985,61.586640106914665,12.687446594238281,179.9886016845703,151.92102432250977,0.014197947948574274,0.11915514235052667,0.06843073975599526,0.031218014657497406,0.9232218265533447,0.26017597019672356,0.4536587190628048,0.9169018107345104,0.9165564148378078,0.9197670126497228,19.780359003532894,19.3125029270699,0.0041120850477208756,0.06412554130548043,0.9657160676762311,0.8543513604981517,-0.022125578057401746,0.06896911464682262,0.29970759601802693,0.2882675654066715,29.970759601802694,219.11133670806885,983,0.3072303235530853,0.3276000841306992,0.01770322339951025,680.75,0.08885259628295898,46233.876913598666,229334,0.8794441223144531,1000
LSTM_Large,0.8180152685028307,0.2865718901157379,0.5353240982019565,0.35250088572502136,0.0028100286565904222,0.05300970341918942,0.034405934019577776,0.01897186040878296,0.3954199254512787,0.1137309379409999,0.18673127796500957,0.9072116336353677,0.9071567445606862,0.9073118209892376,49.7691568980753,24.72554095918395,0.001963444845089882,0.04431077572205075,0.9539532003096061,0.9311336972698763,0.0017418672880221621,0.10821558855924533,0.1817900959046916,0.30461182899656464,18.17900959046916,10063.338030014947,100.3161902686448,54.58261633523058,12.305865287780762,359.35137939453125,264.52108001708984,343.30793268680577,0.04635001229849578,0.04578587945031831,0.04635850303064071,243.794374896289,37.68287935336888,1.0410936416789183,1.0203399637762496,0.5290616289575845,0.5324701635478415,0.2993292082912097,0.27877998192047915,0.5360902648264607,0.9765500436237274,53.60902648264607,0.6130961572371202,36.78083713015803,60.45409428805322,11.852962493896488,179.98019409179688,149.2930564880371,0.011321356427653289,0.10640186289559637,0.059452669804747116,0.023083601146936354,0.8976489305496216,0.22515436261892308,0.4131650710105898,0.9337380146360044,0.9334625980709217,0.9351070107414988,16.301952357481735,15.336267606338676,0.003222753301695758,0.056769298936095364,0.9723579971113185,0.9000613692265218,-0.015293895412044175,0.061587289779688234,0.26762962899635134,0.2574140349009658,26.762962899635134,115.31487393379211,477,0.305563360452652,0.327568358693716,0.026044929512608117,829.51171875,0.08637011051177979,47562.750303992274,845782,3.230989456176758,500
