epoch,tr_loss,val_loss,r2,mse,rmse,mae,rmse_D,rmse_P,rmse_E,lr
150,0.19809262913699596,0.26082889483136645,0.7963130474090576,0.038470640778541565,0.19613934021134455,0.09523217380046844,0.04486143410217716,0.24381357030381803,0.0059545457063347445,0.001881192554197454
151,0.2008745609993661,0.2558220938100653,0.7992053627967834,0.03760307654738426,0.1939151271752265,0.09269294887781143,0.04392356069319633,0.2410875151391083,0.006170501586824257,0.0018792615541292316
152,0.19986182923943616,0.25315834859670217,0.8009100556373596,0.03691905364394188,0.19214331537667886,0.09411793202161789,0.04392797074939772,0.23884759886576634,0.006089624750778768,0.001877316000841726
153,0.20208366066667607,0.2602107625896648,0.7967569828033447,0.03783794865012169,0.19451978986756513,0.09231895953416824,0.044726436419080244,0.24177583193073282,0.007341076900674989,0.0018753559267211996
154,0.1928144801419307,0.25527674894211655,0.796882688999176,0.03851281479001045,0.1962468210952994,0.09468989074230194,0.04395702788701185,0.24403069119139703,0.006536622347891803,0.0018733813643956316
155,0.19424953768620679,0.251653949082908,0.8014678359031677,0.03676201030611992,0.19173421788016848,0.09322681277990341,0.04368832868319132,0.23835215529789142,0.006242889894618608,0.0018713923467341784
156,0.1962472012666057,0.2617343419184119,0.7970632910728455,0.038285188376903534,0.19566601231921588,0.09332860261201859,0.0446181864562343,0.2432378327638583,0.005798529634381208,0.0018693889068466215
157,0.19596527570864225,0.25088062604605144,0.8008312582969666,0.037180345505476,0.1928220565844997,0.093714639544487,0.043761915740635794,0.2397215261516163,0.005668427385057488,0.0018673710780828213
158,0.19876471089812564,0.24879498577724068,0.8014926314353943,0.036829326301813126,0.19190968266821018,0.09410882741212845,0.043491450352243735,0.23859214043964314,0.00614318591827021,0.001865338894032158
159,0.19216677334913673,0.2572667070869672,0.798920214176178,0.03741554170846939,0.19343097401520107,0.09141269326210022,0.044396780819671154,0.24043148762132094,0.006495153925741891,0.0018632923885229756
160,0.19177061729020584,0.25937708378848384,0.7966013550758362,0.038452718406915665,0.1960936470335428,0.09399649500846863,0.04430218537775045,0.2438059687547617,0.006491571055618015,0.001861231595622017
161,0.19370169744030585,0.26650936851056956,0.7944006323814392,0.039247509092092514,0.19810984097740453,0.09674233943223953,0.04497840941647387,0.2462932292879196,0.006231539756684373,0.0018591565496338567
162,0.19599855693445464,0.2510300637301752,0.8018808960914612,0.03648221492767334,0.1910031804124563,0.09136629849672318,0.04361119144026541,0.2374349715275701,0.006329725172738777,0.001857067285100331
163,0.19296469987339124,0.25167895929288053,0.8010377883911133,0.037058115005493164,0.19250484410916305,0.09226357936859131,0.043761170879105644,0.23932081677522518,0.0055547444762362305,0.001854963836799962
164,0.19312266033041514,0.25003963304778276,0.8025198578834534,0.036264095455408096,0.1904313405283072,0.09213552623987198,0.043840513837088646,0.23669177049542048,0.005860145773955031,0.0018528462397473793
165,0.19119441671313836,0.25603398857480386,0.7996931076049805,0.03704118728637695,0.19246087209190588,0.09149877727031708,0.04450601136515646,0.2391957182981228,0.006031364514027816,0.0018507145291927363
166,0.18723476045621487,0.24962280135033493,0.8022825121879578,0.0363062284886837,0.1905419336751984,0.09145364165306091,0.04378614210042798,0.23683607668638976,0.006153433637925532,0.001848568740621125
167,0.18865643248097053,0.24572798104609472,0.8042661547660828,0.035744305700063705,0.1890616452379057,0.08889689296483994,0.04332325871383888,0.2350083139272872,0.005632846813301585,0.0018464089097519835
168,0.19045274544878668,0.2518618152303211,0.8018366098403931,0.03619982302188873,0.1902625108156852,0.08995982259511948,0.04391199676951575,0.23647034519343618,0.0065639806332022654,0.0018442350725385022
169,0.18707478681179693,0.25208639997546956,0.8023982644081116,0.036117568612098694,0.19004622756608114,0.09094437956809998,0.04404052248629665,0.23618564566827896,0.006189838266438711,0.0018420472651670254
170,0.18943523901466877,0.25304005635996996,0.8009396195411682,0.03651491925120354,0.1910887732212532,0.09074477106332779,0.044002621422832906,0.2375060902617745,0.006833483956027384,0.001839845524056449
171,0.18234977724869086,0.24475888023942205,0.8043365478515625,0.03581550344824791,0.18924984398473862,0.0904218778014183,0.0429793840492644,0.2352772037281293,0.005962347419869424,0.0018376298858576137
172,0.18362574432371606,0.2519214989270194,0.8009412884712219,0.03666900470852852,0.1914915264666521,0.09210378676652908,0.04401380843409447,0.23801515135601814,0.006377233488406375,0.001835400387452696
173,0.18924402843969465,0.25251712283845673,0.8012201189994812,0.0367523692548275,0.191709074523945,0.09061288088560104,0.043770208119474345,0.2383135007701703,0.005906468991092152,0.0018331570659545927
174,0.18297229013954405,0.247301590139583,0.8037828803062439,0.03565967455506325,0.18883769368180509,0.08930214494466782,0.04329468238725782,0.23472577707353184,0.0067142516264522304,0.001830899958706305
175,0.18343460951506912,0.24700480472233335,0.8043621182441711,0.03542443737387657,0.18821380760687184,0.08815876394510269,0.04341640073181659,0.2339264073474586,0.006385890670688054,0.0018286291032803147
176,0.18743088062616273,0.2514394988953057,0.801198422908783,0.036807022988796234,0.19185156498917655,0.09181782603263855,0.04379792664364592,0.2384904896436439,0.006222171466521515,0.00182634453747796
177,0.18416633742813618,0.24406596437349157,0.8039518594741821,0.035671889781951904,0.18887003410269165,0.09028217196464539,0.04325465834678677,0.23477098868236254,0.006402134663365467,0.0018240462993288071
178,0.1805522955076212,0.24078613772230634,0.8046085238456726,0.03569415956735611,0.18892898022102408,0.09024100005626678,0.04270429128082912,0.23489581098929987,0.006427959869325412,0.001821734427090015
179,0.1826078189463774,0.25848416883056446,0.7977098822593689,0.037786755710840225,0.1943881573317681,0.09190463274717331,0.044367715185566994,0.24164302442403396,0.007084597386668709,0.0018194089592457007
180,0.17978810750825888,0.24517050360218953,0.803592324256897,0.03565658628940582,0.1888295164676482,0.08956069499254227,0.04349466499864908,0.2346973030973779,0.006545451390706747,0.0018170699345062971
181,0.1858752940266514,0.2481805785732754,0.8034875988960266,0.036015834659338,0.1897783830138143,0.08966163545846939,0.04342700558542641,0.23590451098331824,0.005830764146579538,0.0018147173918079094
182,0.18064666906332322,0.249530017123384,0.8030137419700623,0.035942260175943375,0.18958444075383238,0.09002015739679337,0.04364155453599578,0.2356387084292111,0.006259422468585649,0.0018123513703116679
183,0.18079567378741376,0.24361276222487627,0.8062587976455688,0.03461049869656563,0.18603897090815577,0.08682326972484589,0.04325606188591277,0.23119183433875293,0.0061659525113256005,0.0018099719094030729
184,0.18154158661552786,0.2514605787345919,0.8015813827514648,0.036580298095941544,0.19125976601455294,0.0910368487238884,0.04393136942391425,0.23773042925651283,0.006016601186819488,0.0018075790486913423
185,0.17844531646848086,0.24256908565254534,0.805401086807251,0.03509533032774925,0.18733747710415355,0.08874697238206863,0.04303375523426459,0.23285352070302912,0.006580738388041649,0.0018051728280087517
186,0.18021794811476394,0.2534035782692796,0.8007694482803345,0.03672948479652405,0.19164937984904634,0.09089109301567078,0.04414532760871939,0.23820280910181985,0.0062336442956200085,0.0018027532874099702
187,0.17851626593900952,0.2456495590129141,0.8047664165496826,0.035580139607191086,0.18862698536315287,0.0889669731259346,0.042988695316409004,0.23448862659318534,0.006169267775975768,0.0018003204671713936
188,0.17769211238064433,0.25220452930967685,0.8024265766143799,0.03631294146180153,0.19055954833542593,0.09046617150306702,0.04353432665882038,0.23688127081630314,0.006301086066360099,0.0017978744077904755
189,0.17645590133357264,0.24190275825686375,0.8048408031463623,0.035493023693561554,0.1883959227094938,0.08869956433773041,0.0430594740908867,0.2341903515472365,0.005995686641309527,0.001795415149985052
190,0.1786920269360355,0.25320547314013464,0.8007689118385315,0.03680247440934181,0.19183971019927498,0.09072155505418777,0.04408247654858539,0.23844953754081843,0.006085594809476402,0.001792942734692664
191,0.17809768597344977,0.24210938129384638,0.8071828484535217,0.03469172865152359,0.186257157316232,0.08703870326280594,0.04264197669240436,0.23152538314833354,0.005798010440303754,0.0017904572030698752
192,0.1787232753013196,0.2431831824577461,0.8060863018035889,0.03490445390343666,0.18682733714164174,0.08730786293745041,0.04292710816953976,0.23221899041101923,0.006296121723726717,0.0017879585964915888
193,0.1785389391137034,0.255474319902517,0.7991283535957336,0.03752022609114647,0.19370138381319446,0.09217093139886856,0.04428120566388093,0.24078530817492294,0.005773302343494649,0.0017854469565503571
194,0.176350868900737,0.258622351844432,0.7969505786895752,0.03790634498000145,0.1946955186438595,0.09248029440641403,0.04492660684127989,0.24198087984503053,0.0066609038373172365,0.0017829223250556898
195,0.17604431618016292,0.25150978085348163,0.8020976781845093,0.03605865314602852,0.18989116131623535,0.08947727084159851,0.04404755857070182,0.2359884437609854,0.006438236310001591,0.0017803847440333578
196,0.17920123540382732,0.24369691716412367,0.8066921234130859,0.03461367264389992,0.18604750104180362,0.08683706820011139,0.04323737076076325,0.23120485361263438,0.005904298050412153,0.0017778342557246932
197,0.17688709925128615,0.25141245151980446,0.8022517561912537,0.03587967902421951,0.18941932062020367,0.08863142132759094,0.04387968381522003,0.23540606204062994,0.007132246042653494,0.001775270902585887
198,0.17786401622785183,0.2501976957260552,0.8028884530067444,0.03581685945391655,0.1892534265315071,0.08846359699964523,0.04383068898082442,0.235202116627864,0.006510354516110199,0.0017726947272872831
199,0.17101973403256465,0.24606803539445846,0.8041772842407227,0.035875145345926285,0.18940735293521813,0.0884815976023674,0.04278657370740605,0.23549316230341588,0.006324342694950722,0.0017701057727126652
200,0.17417214293134176,0.23956222478616035,0.8070204257965088,0.034511201083660126,0.18577190606671432,0.08631168305873871,0.04278488267337261,0.23089760142733057,0.006375011145931001,0.0017675040819585457
201,0.17481914225661863,0.23868529498577118,0.8075613379478455,0.034641083329916,0.18612115229042614,0.08667207509279251,0.042392655023023085,0.2313765814086726,0.005667557683614914,0.0017648896983334468
202,0.17534572372263652,0.2478896429983236,0.8044844269752502,0.035457078367471695,0.18830050017849578,0.08800018578767776,0.04341416977681554,0.2340366543937777,0.0061547805652011145,0.00176226266535718
203,0.172741937380723,0.23493640932996393,0.808009684085846,0.034065742045640945,0.18456907120544586,0.08622248470783234,0.04237863238767704,0.22941338829852104,0.0068994463328769726,0.0017596230267601224
204,0.17326816277201443,0.2524191704341921,0.8013637661933899,0.036716803908348083,0.19161629343129483,0.08967170119285583,0.04378841791010312,0.23819468442301128,0.005813039167022039,0.0017569708264824873
205,0.17101707572843372,0.24478038488808324,0.8054632544517517,0.0352562814950943,0.18776656117395957,0.08874618262052536,0.043207525200378884,0.23338160593800436,0.005684616696397529,0.001754306108673593
206,0.17006551161453443,0.24451394379138947,0.8055050373077393,0.034954510629177094,0.1869612543528126,0.087196946144104,0.04303400817060592,0.23237760907668625,0.006693866045985922,0.00175162891769113
207,0.1691370615426147,0.2393151632810043,0.8078660368919373,0.03434637561440468,0.18532775187328174,0.08696052432060242,0.04250491880122835,0.23036232608606652,0.006194316061973709,0.0017489392981004188
208,0.1683880204610594,0.2474978091353077,0.8044475317001343,0.03548603132367134,0.1883773641488577,0.08861038088798523,0.04336818442335275,0.23413826589633718,0.0060756805620030335,0.001746237294673673
209,0.16596004877835963,0.24026299204866766,0.8068243265151978,0.034669727087020874,0.18619808561588616,0.08612717688083649,0.04253638905845788,0.23145921077928203,0.0064341428565412645,0.0017435229523892486
210,0.1714444352240721,0.24375285081944223,0.8050838708877563,0.03514186665415764,0.18746164048721445,0.08766311407089233,0.04337722570890264,0.23297941029986832,0.006189094738189669,0.001740796316430899
211,0.1681446407856898,0.2442962628299907,0.8051536083221436,0.035185154527425766,0.18757706290329254,0.08811645954847336,0.04332101086947072,0.23313037689696733,0.006297330969487785,0.0017380574321870228
212,0.17301761707870622,0.24606491473771758,0.8039172887802124,0.03563069924712181,0.18876095795243733,0.08784720301628113,0.04323325512455522,0.23463481965802302,0.006524083977152357,0.0017353063452499053
213,0.1691864623584056,0.25083454988770565,0.8025140166282654,0.03588135540485382,0.1894237456203784,0.08870740234851837,0.04406784115497484,0.235395791420895,0.006292941217366696,0.0017325431014149624
214,0.16876507602249388,0.24664209303209336,0.8043912649154663,0.03553666174411774,0.1885117018758192,0.08812583982944489,0.0433196752749014,0.23431270884211755,0.006001483308620785,0.0017297677466799775
215,0.16515996187835302,0.23689147728984639,0.8085129261016846,0.03426925837993622,0.18511957859701447,0.08602003753185272,0.04223277512528624,0.23012486357117629,0.005842011461151693,0.001726980327244336
216,0.16557731234054912,0.2420686013617758,0.8057546615600586,0.03519999608397484,0.18761661995669476,0.08786558359861374,0.04287699906381431,0.23322171340034928,0.006139034988614319,0.0017241808895082547
217,0.16914341736055932,0.235913163272001,0.8093252778053284,0.03379984200000763,0.1838473334046693,0.08537591248750687,0.0424396164995548,0.2284971702492285,0.0059445934329187804,0.0017213694800720116
218,0.1697056170586733,0.25075272306547325,0.8036922216415405,0.03519589081406593,0.18760567905600814,0.08659178018569946,0.044264868668707234,0.2330777746720765,0.006355844887516847,0.0017185461457351686
219,0.16712259555241132,0.2361916977975328,0.8094842433929443,0.0338594876229763,0.18400947699229053,0.08542860299348831,0.04220903622870888,0.22872347223217973,0.005959238155096515,0.0017157109334957942
220,0.16713424121505185,0.24493594972764032,0.8062910437583923,0.035049568861722946,0.18721530082160204,0.08745741099119186,0.0431133810964833,0.23269392168424421,0.005359208098987093,0.0017128638905496787
221,0.16384532615497394,0.23236279492661105,0.8108802437782288,0.03318856656551361,0.18217729431933502,0.0840088427066803,0.04201577738253353,0.2264248413313876,0.0060143683796161085,0.0017100050642895501
222,0.16570131791322254,0.239632631509991,0.807060956954956,0.03434149548411369,0.18531458518992425,0.086200051009655,0.04315824609724896,0.23028486804239784,0.00622035664768017,0.001707134502304286
223,0.16638588648728372,0.24392273365441014,0.8039939999580383,0.0355398952960968,0.18852027820926004,0.08749324828386307,0.043350699078690075,0.23431962471694645,0.00656651742455711,0.0017042522523781193
224,0.16756308416405474,0.24135249019679378,0.8076603412628174,0.03388454020023346,0.18407753855436426,0.08433684706687927,0.043022709799126764,0.2287318356134126,0.006898538814647309,0.001701358362489844
225,0.1609998737937374,0.23843939652887441,0.8085046410560608,0.03407199680805206,0.1845860146599738,0.0854807123541832,0.042611718213646274,0.22941509331683185,0.005970539580619907,0.001698452880812017
226,0.1603769865956191,0.2418414414939234,0.8059329390525818,0.034736331552267075,0.18637685358506048,0.08646024763584137,0.043176038567267976,0.23162581250078595,0.006553339590024609,0.0016955358557101553
227,0.160876449546425,0.23450319923586765,0.809181809425354,0.03374754637479782,0.1837050526654012,0.08489406853914261,0.042478596985895276,0.228313511534235,0.006019337543565593,0.0016926073357419306
228,0.16187471083824007,0.24035594119863996,0.8073301315307617,0.03444606065750122,0.18559649958310426,0.08574099093675613,0.042747014846540934,0.23067945611479423,0.006318225283393795,0.0016896673696563621
229,0.1642278584558798,0.2414217159404593,0.8062401413917542,0.034820254892110825,0.1866018619738582,0.0858016312122345,0.04304883683947348,0.23192324966653433,0.005975244127260483,0.001686716006393005
230,0.1584796813679606,0.23561334407935708,0.8096110820770264,0.03358161821961403,0.1832528805220099,0.08473461121320724,0.04253493850814126,0.2277366288009798,0.005954175148627771,0.0016837532950811343
231,0.15951221413752822,0.2496499702081842,0.8029541373252869,0.03550823777914047,0.18843629634213382,0.08680911362171173,0.044499157647634895,0.23410691187548832,0.005945535197227354,0.0016807792850389292
232,0.15824166579549045,0.2366810347569191,0.8082122206687927,0.03419208899140358,0.18491102993440814,0.08503007888793945,0.04252780545988702,0.22983364107630264,0.006053779133983171,0.0016777940257726492
233,0.16197556261749788,0.24129003968279242,0.8069101572036743,0.03449892997741699,0.1857388757837653,0.08513546735048294,0.04293558482647499,0.23084171472893925,0.006450768407132422,0.0016747975669758142
234,0.16303185758453842,0.23294947889901824,0.8103916049003601,0.033077798783779144,0.18187302929180882,0.08320698887109756,0.04251732816582826,0.22599276070003338,0.006268712456177212,0.0016717899585283718
235,0.16165033739138945,0.23716857372704198,0.8086388111114502,0.03374936059117317,0.18370999045009276,0.0847058966755867,0.042741721677237686,0.22829434693435174,0.006451895383819372,0.0016687712504958728
236,0.15841844047664516,0.23974207195185,0.8074740767478943,0.03441829979419708,0.1855216962896714,0.08568084239959717,0.04277501674898203,0.23058286363354863,0.0060188821245573485,0.0016657414931286337
237,0.15864036977291107,0.24743744781461813,0.8040063381195068,0.035187844187021255,0.18758423224520032,0.08604967594146729,0.04373643427449107,0.2330991749738865,0.007027096637172804,0.0016627007368609013
238,0.16160905194606665,0.2351794159513409,0.8084481954574585,0.0340539924800396,0.18453723873527422,0.0849754810333252,0.04256659442395827,0.22935772466959126,0.005907931646698938,0.0016596490323100143
239,0.1552316528882865,0.2318906614841041,0.8089422583580017,0.033998120576143265,0.18438579277195752,0.08543926477432251,0.042231312768211904,0.22919723548892537,0.00592330918171671,0.001656586430275559
240,0.15798717469337123,0.23377914499428312,0.8102503418922424,0.03332386538386345,0.18254825494609211,0.08328138291835785,0.042376194329524525,0.22686026178519422,0.006059691633394001,0.001653512981738524
241,0.15645325910919022,0.2277994337728468,0.8110159039497375,0.033501092344522476,0.18303303621074113,0.0848003625869751,0.04146022461396364,0.22755783232847265,0.005960629575350212,0.0016504287378604546
242,0.15291288614363108,0.232022701683691,0.8098172545433044,0.03345891460776329,0.1829177810049184,0.08388210088014603,0.04232154226664175,0.22733202507485342,0.006368187222696784,0.0016473337499825955
243,0.15578516394890327,0.22853220670910204,0.8110135793685913,0.033174678683280945,0.18213917393927354,0.08403989672660828,0.042159589612551854,0.22636343168709103,0.005938114836643378,0.0016442280696250405
244,0.1590434512477987,0.2508382451231197,0.8030053973197937,0.035977158695459366,0.18967645793682295,0.08754006028175354,0.04383969462994004,0.23573751974343932,0.005791063511555575,0.0016411117484858738
245,0.15888437176308964,0.23777037252814082,0.8071973323822021,0.034376028925180435,0.1854077369614883,0.08466189354658127,0.04270472745142958,0.2304441794536264,0.00659634843618625,0.001637984838440309
246,0.15392882658275592,0.24457287990440757,0.8066636919975281,0.03466009348630905,0.18617221459258912,0.08451586961746216,0.04322098262906281,0.23136453788356934,0.005657807893906402,0.001634847391539826
247,0.1579882843121661,0.23784384712324305,0.807295024394989,0.03464280441403389,0.186125775791624,0.08455166220664978,0.042499110636802125,0.23137198465588626,0.006036532730777062,0.0016316994600113041
248,0.15618935916178897,0.241949130670499,0.8057186007499695,0.034740086644887924,0.18638692723709976,0.08604340255260468,0.043300199670374614,0.23162701873959785,0.006517665088864733,0.0016285410962561528
249,0.1581692014936234,0.2359308870667118,0.8093265295028687,0.03364786133170128,0.1834335338254739,0.0845756083726883,0.04226280358331915,0.2279897001181969,0.006302073270218114,0.0016253723528494401
250,0.15408211608847822,0.23754709655955686,0.8080366253852844,0.03391342982649803,0.18415599318647774,0.08397319167852402,0.04275662993376738,0.2288568589887458,0.006492453930630446,0.0016221932825390157
251,0.15349964106461073,0.23236792420936844,0.8088340163230896,0.034138187766075134,0.18476522336758922,0.08481692522764206,0.042064272199880084,0.22969146355303732,0.006317514717040293,0.0016190039382446351
252,0.1541150945866216,0.2252846509218216,0.8137252926826477,0.03259509429335594,0.18054111524347008,0.08264046162366867,0.040932869872303344,0.2244562788282665,0.005907933186145631,0.0016158043730570774
253,0.15338165409795468,0.23374134554701337,0.8092666268348694,0.033832207322120667,0.18393533462094952,0.08364062756299973,0.04228011243265063,0.2286227374624484,0.006181167818262233,0.001612594640237261
254,0.1537329491306648,0.23100942600581606,0.811083197593689,0.03310440480709076,0.18194615908859071,0.08277567476034164,0.04199745317090998,0.22613387010899985,0.006242422228618131,0.0016093747932153589
255,0.15684403940540065,0.2282066178523888,0.8121633529663086,0.032639387995004654,0.18066374288994638,0.0826340988278389,0.04184626575568013,0.22452637341273277,0.006279623201487286,0.001606144885589907
256,0.15134487839083657,0.23215052712771853,0.810417115688324,0.03358761966228485,0.1832692545471958,0.08348154276609421,0.04173372536117564,0.22783141939332038,0.005958480199495514,0.0016029049711269142
257,0.15306797511087802,0.23490749400551036,0.8086274862289429,0.03417791426181793,0.18487269744831963,0.08568047732114792,0.04227302175631842,0.22980864599729542,0.0060755509253629025,0.0015996551037589654
258,0.1519082428105288,0.2315140247850095,0.8107751607894897,0.03309967741370201,0.1819331674371169,0.08228045701980591,0.04246707957377664,0.22607458950860948,0.005713570994431109,0.001596395337584324
259,0.1521603898834606,0.2356971739712408,0.808947741985321,0.03382779285311699,0.18392333417246706,0.08428848534822464,0.042685219454289575,0.22857063805015562,0.005810710923199186,0.0015931257268660332
260,0.1535926974657079,0.2409285054368488,0.8068498969078064,0.03435549885034561,0.18535236402685995,0.08317022025585175,0.04313099234047925,0.230335148379682,0.006249453045243765,0.0015898463260310108
261,0.1518135520311641,0.2369358648182982,0.8094451427459717,0.03324684873223305,0.1823371841732592,0.08244636654853821,0.042990704638847646,0.2265348746459299,0.006368675071874926,0.0015865571896691438
262,0.15273060665389923,0.22406470775604248,0.8134817481040955,0.03235255926847458,0.17986817191619695,0.08279704302549362,0.04119469940809785,0.22358064167883787,0.006408145858614282,0.0015832583725323797
263,0.14857529461653932,0.22747196736982314,0.810953676700592,0.03330637514591217,0.18250034286519073,0.08207651972770691,0.041764318908954844,0.22685616468896747,0.00620121633192707,0.001579949929533815
264,0.14777488310981735,0.23045462344662618,0.8119039535522461,0.03277580067515373,0.1810408812261853,0.0815703496336937,0.04202999309429548,0.22498663028095603,0.006013746529518743,0.0015766319157467811
265,0.14918489470582713,0.23159773950859652,0.8107185959815979,0.033290084451436996,0.18245570545049283,0.08262048661708832,0.04219713487364295,0.22676030928939983,0.00586464887938147,0.0015733043864039281
266,0.15223559226244238,0.23100139175431203,0.810930073261261,0.03314454108476639,0.18205642280558626,0.08323097229003906,0.04211651201711292,0.22626204134580236,0.006337176668087527,0.0015699673968963047
267,0.15014467302856127,0.2341306358575821,0.8094350695610046,0.03349070996046066,0.18300467196347928,0.08205875754356384,0.042561802611802924,0.22741953939996506,0.006319786348507951,0.0015666210027724357
268,0.15048112697741775,0.2301356297428325,0.811598539352417,0.03280731290578842,0.18112789102120197,0.0825599804520607,0.042084361259188116,0.22509105283770164,0.006280785521064247,0.0015632652597373984
269,0.14657286063872074,0.23271972597655605,0.8089260458946228,0.03388518840074539,0.18407929921842214,0.08344204723834991,0.042180501282280514,0.22881319771602715,0.0065664930476531476,0.0015599002236518955
270,0.14648437382951604,0.22846916722039046,0.8123708963394165,0.032959554344415665,0.1815476641117028,0.0817960724234581,0.041496901762560365,0.2256774221424054,0.005665162908090247,0.0015565259505313234
271,0.14937974440547275,0.23014586254701777,0.8095768094062805,0.033802419900894165,0.18385434425352631,0.08271282911300659,0.04218544955039047,0.22852981555926186,0.005807045625018743,0.0015531424965448421
272,0.1503512124865797,0.22848691399824822,0.8134042620658875,0.032240018248558044,0.1795550563157664,0.0808294489979744,0.04174935048839808,0.22313415536609638,0.005952725689049991,0.0015497499180144381
273,0.1462255996564724,0.23016578388416162,0.8102594614028931,0.03359759598970413,0.18329647020525008,0.08408424258232117,0.04199437895312853,0.2278418511450341,0.0059737531919340755,0.0015463482714139886
274,0.14725647193697644,0.22871111838494318,0.8118604421615601,0.033008139580488205,0.1816814233224966,0.0820639505982399,0.041803748075954536,0.22581820070116984,0.005668582697766021,0.00154293761336832
275,0.14251733686088436,0.23009085478418964,0.810573160648346,0.033263642340898514,0.18238322933016213,0.08404161036014557,0.04212423289379481,0.22667461120716856,0.00628904184936308,0.0015395180006522653
276,0.14893093432814694,0.24051986104350978,0.804893434047699,0.03533221781253815,0.18796866178312316,0.08472947776317596,0.04297610647994234,0.23365692764271714,0.006498791639814346,0.0015360894901897217
277,0.14714899089671335,0.23190638625015647,0.8099685907363892,0.03346915543079376,0.18294577183087277,0.08281329274177551,0.042434592248605754,0.22735770205653727,0.005936140860501048,0.0015326521390526993
278,0.14721701118611136,0.23666114701052843,0.8086666464805603,0.03401527926325798,0.1844323162118233,0.08343122899532318,0.04259442522667526,0.22922242725285663,0.005936478226219375,0.0015292060044603726
279,0.1470030109957986,0.22724168406704726,0.8130097985267639,0.03254574164748192,0.18040438367035852,0.08142141252756119,0.04142319179716874,0.2242380223647777,0.006121079683668045,0.001525751143778129
280,0.14612680072600748,0.21951243054058592,0.8158568739891052,0.03160393238067627,0.17777494868703034,0.07982634007930756,0.040851743873989474,0.2209668988519987,0.005942542330411788,0.0015222876145166125
281,0.1425288677485688,0.22636686808477013,0.8121942281723022,0.032864682376384735,0.1812861891496005,0.08277007937431335,0.04162399225735233,0.2253344649323734,0.006027444400776721,0.0015188154743307671
282,0.1415445395376747,0.22564989202103372,0.8131040930747986,0.032334160059690475,0.17981701827049207,0.08115030080080032,0.041865825433120306,0.22345428337072734,0.006068270067305053,0.0015153347810188767
283,0.14245633474829694,0.2239275718644514,0.8142171502113342,0.03192523121833801,0.17867633088447393,0.08036693930625916,0.04174716987581036,0.22202339918201436,0.0058147637008323025,0.001511845592521603
284,0.14237794117985175,0.2339790473550053,0.8096482753753662,0.03321142867207527,0.18224003037772812,0.08215094357728958,0.043008073780849546,0.2264107985529943,0.006136850580684179,0.001508347966921021
285,0.1458894814339289,0.2281162692076069,0.8125141263008118,0.032541073858737946,0.18039144619060501,0.08095642179250717,0.041915295030384624,0.22417657867631738,0.00578851086351773,0.0015048419624396527
286,0.14324531778468105,0.22035418703394422,0.8145949840545654,0.03181569650769234,0.17836955039381677,0.08101756125688553,0.04123580818307404,0.221682174601446,0.0063860695508796,0.001501327637439497
287,0.142021374580003,0.22728178991099535,0.8130516409873962,0.032189931720495224,0.17941552809189962,0.08040887862443924,0.041968184919043264,0.22293637038581832,0.0063621534262217885,0.001497805050421059
288,0.1442796938864126,0.22510595114554388,0.8137423992156982,0.03207220137119293,0.1790871334607624,0.07895703613758087,0.04158281790516465,0.22255767346702815,0.0061382933076284864,0.0014942742600223759
289,0.1437558607617534,0.23574255810955824,0.8070617914199829,0.03453315049409866,0.18583097291382475,0.08433093875646591,0.04260631396995105,0.23098825642843646,0.006644749051105728,0.00149073532501804
290,0.14226251601992776,0.2277009881148904,0.8113530874252319,0.03322533145546913,0.18227817054016407,0.0838451161980629,0.04170925585757329,0.2265807423975442,0.0060069482604193465,0.001487188304318222
291,0.1381673034269284,0.22269983008756475,0.8123087286949158,0.03275884687900543,0.18099405205421926,0.08090489357709885,0.04145964197483811,0.22498021403047488,0.006079554313533327,0.0014836332569676894
292,0.1392627535359737,0.22604084292710838,0.8128058910369873,0.032359231263399124,0.1798867178626569,0.08069434762001038,0.04185754932149025,0.22354250754571228,0.00640968161834896,0.001480070242144823
293,0.14371337642572438,0.22838374340938308,0.8129557967185974,0.03236979618668556,0.17991608095633244,0.07983939349651337,0.04187978210339263,0.22357845895224945,0.005958751584932838,0.0014764993191606337
294,0.1410409731852324,0.2245463036884696,0.8127195239067078,0.03288184106349945,0.18133350783432017,0.08188910037279129,0.041218501397992637,0.2254321660018096,0.005704228317119061,0.001472920547457773
295,0.14105089200137244,0.22475012530714777,0.8126682043075562,0.03269641101360321,0.18082148935788359,0.08239240944385529,0.04161368045814137,0.22474797160619783,0.006002624333894517,0.0014693339866095451
296,0.14093652757002867,0.24530259279881494,0.8046321272850037,0.034987956285476685,0.18705067838817555,0.08433806151151657,0.043905155059628394,0.2324102222502738,0.006186725431850187,0.0014657396963189146
297,0.14151178237354647,0.23392810508356257,0.8124241232872009,0.032335732132196426,0.1798213895291559,0.08011969923973083,0.04245490642396535,0.22340469719777617,0.005822099143027932,0.0014621377364175123
298,0.1403143494600976,0.2264780794917527,0.8132988214492798,0.03243958204984665,0.18010991657831238,0.08122636377811432,0.041651744362139684,0.22384542661308177,0.0056487323652406095,0.0014585281668646403
299,0.13858420937533106,0.23017375550027622,0.8118616342544556,0.032835397869348526,0.1812054024287039,0.08026658743619919,0.041974084578202085,0.22520029040986134,0.0057970111353499,0.0014549110477462724
